station_id,datetime,component_type,component_value,id,name,district,lon,lat,hour
AHOLA,2026-04-03 03:00:00,PM2_5,20.6,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 03:00
ASUCA,2026-04-03 03:00:00,O3,25.4,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 03:00
ALEGA,2026-04-03 03:00:00,PM2_5,32.3,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 03:00
ALEGA,2026-04-03 03:00:00,PM10,37.7,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 03:00
ALEGA,2026-04-03 03:00:00,NO2,39.8,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 03:00
ASUCA,2026-04-03 03:00:00,PM10,22.0,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 03:00
ALERA,2026-04-03 03:00:00,PM10,31.5,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 03:00
ARIEA,2026-04-03 03:00:00,O3,19.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 03:00
AVRSA,2026-04-03 03:00:00,PM10,31.7,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 03:00
AKALA,2026-04-03 04:00:00,NO2,37.0,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 04:00
AKALA,2026-04-03 04:00:00,PM10,13.4,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 04:00
ASTOA,2026-04-03 04:00:00,PM2_5,15.5,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 04:00
ASTOA,2026-04-03 04:00:00,O3,48.6,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 04:00
ASTOA,2026-04-03 04:00:00,PM10,22.5,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 04:00
AREPA,2026-04-03 04:00:00,NO2,32.3,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 04:00
AKOBA,2026-04-03 04:00:00,O3,16.4,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 04:00
ALIBA,2026-04-03 04:00:00,O3,29.0,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 04:00
ALIBA,2026-04-03 04:00:00,PM10,21.9,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 04:00
ALIBA,2026-04-03 04:00:00,PM2_5,23.7,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 04:00
ALIBA,2026-04-03 04:00:00,SO2,3.0,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 04:00
APRUA,2026-04-03 04:00:00,NO2,45.0,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 04:00
APRUA,2026-04-03 04:00:00,PM10,41.0,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 04:00
ALERA,2026-04-03 04:00:00,PM2_5,14.7,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 04:00
ALERA,2026-04-03 04:00:00,PM10,27.9,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 04:00
ALERA,2026-04-03 04:00:00,O3,38.6,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 04:00
ALERA,2026-04-03 04:00:00,NO2,11.6,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 04:00
ASUCA,2026-04-03 04:00:00,O3,15.0,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 04:00
AREPA,2026-04-03 04:00:00,PM10,27.7,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 04:00
ALEGA,2026-04-03 04:00:00,PM2_5,30.7,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 04:00
ALEGA,2026-04-03 04:00:00,PM10,36.5,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 04:00
ALEGA,2026-04-03 04:00:00,NO2,40.1,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 04:00
ARIEA,2026-04-03 04:00:00,NO2,33.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 04:00
ARIEA,2026-04-03 04:00:00,O3,19.0,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 04:00
ARIEA,2026-04-03 04:00:00,PM10,27.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 04:00
ARIEA,2026-04-03 04:00:00,PM2_5,17.6,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 04:00
ARIEA,2026-04-03 04:00:00,SO2,1.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 04:00
AKOBA,2026-04-03 04:00:00,PM10,31.7,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 04:00
AKOBA,2026-04-03 04:00:00,NO2,35.9,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 04:00
ASUCA,2026-04-03 04:00:00,PM10,25.1,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 04:00
ALIBA,2026-04-03 04:00:00,NO2,14.1,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 04:00
AVRSA,2026-04-03 04:00:00,NO2,34.2,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 04:00
ACHOA,2026-04-03 04:00:00,PM10,26.3,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 04:00
AVYNA,2026-04-03 04:00:00,PM10,42.6,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 04:00
AVYNA,2026-04-03 04:00:00,O3,1.4,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 04:00
AVRSA,2026-04-03 04:00:00,PM10,28.8,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 04:00
ACHOA,2026-04-03 04:00:00,NO2,14.9,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 04:00
AHOLA,2026-04-03 04:00:00,PM2_5,23.8,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 04:00
AVYNA,2026-04-03 04:00:00,NO2,43.8,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 04:00
AHOLA,2026-04-03 04:00:00,NO2,33.3,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 04:00
AHOLA,2026-04-03 04:00:00,PM10,28.8,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 04:00
ABREA,2026-04-03 04:00:00,PM10,22.3,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 04:00
ABREA,2026-04-03 04:00:00,NO2,28.0,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 04:00
AKOBA,2026-04-03 05:00:00,PM10,39.0,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 05:00
AKOBA,2026-04-03 05:00:00,O3,16.0,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 05:00
AKOBA,2026-04-03 05:00:00,NO2,35.5,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 05:00
ALERA,2026-04-03 05:00:00,PM2_5,15.3,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 05:00
ALEGA,2026-04-03 05:00:00,PM2_5,29.3,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 05:00
AVRSA,2026-04-03 05:00:00,PM10,33.0,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 05:00
ALERA,2026-04-03 05:00:00,PM10,26.5,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 05:00
AVRSA,2026-04-03 05:00:00,NO2,29.4,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 05:00
APRUA,2026-04-03 05:00:00,NO2,42.8,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 05:00
ASTOA,2026-04-03 05:00:00,O3,46.0,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 05:00
APRUA,2026-04-03 05:00:00,PM10,49.1,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 05:00
ALERA,2026-04-03 05:00:00,O3,34.0,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 05:00
ARIEA,2026-04-03 05:00:00,PM2_5,23.7,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 05:00
AVYNA,2026-04-03 05:00:00,PM10,42.4,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 05:00
ARIEA,2026-04-03 05:00:00,SO2,1.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 05:00
ASTOA,2026-04-03 05:00:00,PM10,22.7,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 05:00
ARIEA,2026-04-03 05:00:00,PM10,26.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 05:00
ARIEA,2026-04-03 05:00:00,O3,22.0,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 05:00
ARIEA,2026-04-03 05:00:00,NO2,30.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 05:00
AVYNA,2026-04-03 05:00:00,O3,1.9,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 05:00
AVYNA,2026-04-03 05:00:00,NO2,44.0,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 05:00
AREPA,2026-04-03 05:00:00,NO2,30.8,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 05:00
AREPA,2026-04-03 05:00:00,PM10,36.0,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 05:00
AHOLA,2026-04-03 05:00:00,PM2_5,19.5,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 05:00
AHOLA,2026-04-03 05:00:00,PM10,33.1,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 05:00
ALEGA,2026-04-03 05:00:00,NO2,39.2,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 05:00
ALEGA,2026-04-03 05:00:00,PM10,35.8,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 05:00
ALERA,2026-04-03 05:00:00,NO2,17.2,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 05:00
ASTOA,2026-04-03 05:00:00,PM2_5,16.2,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 05:00
AHOLA,2026-04-03 05:00:00,NO2,37.2,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 05:00
ACHOA,2026-04-03 05:00:00,NO2,16.5,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 05:00
ABREA,2026-04-03 05:00:00,NO2,35.2,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 05:00
ABREA,2026-04-03 05:00:00,PM10,26.9,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 05:00
ALIBA,2026-04-03 05:00:00,NO2,15.4,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 05:00
ACHOA,2026-04-03 05:00:00,PM10,28.4,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 05:00
ALIBA,2026-04-03 05:00:00,SO2,2.9,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 05:00
ASUCA,2026-04-03 05:00:00,PM10,30.3,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 05:00
ASUCA,2026-04-03 05:00:00,O3,13.7,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 05:00
ALIBA,2026-04-03 05:00:00,PM2_5,31.0,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 05:00
AKALA,2026-04-03 05:00:00,NO2,37.4,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 05:00
ALIBA,2026-04-03 05:00:00,O3,25.2,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 05:00
AKALA,2026-04-03 05:00:00,PM10,12.1,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 05:00
ALIBA,2026-04-03 05:00:00,PM10,22.2,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 05:00
ARIEA,2026-04-03 06:00:00,PM10,24.6,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 06:00
ARIEA,2026-04-03 06:00:00,PM2_5,19.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 06:00
ARIEA,2026-04-03 06:00:00,SO2,2.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 06:00
AVYNA,2026-04-03 06:00:00,O3,3.7,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 06:00
APRUA,2026-04-03 06:00:00,PM10,48.0,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 06:00
AVYNA,2026-04-03 06:00:00,PM10,45.7,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 06:00
ALIBA,2026-04-03 06:00:00,NO2,16.2,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 06:00
ALIBA,2026-04-03 06:00:00,O3,25.6,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 06:00
ALERA,2026-04-03 06:00:00,NO2,28.0,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 06:00
AKOBA,2026-04-03 06:00:00,PM10,34.4,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 06:00
AVYNA,2026-04-03 06:00:00,NO2,43.0,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 06:00
ARIEA,2026-04-03 06:00:00,O3,23.5,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 06:00
ALIBA,2026-04-03 06:00:00,SO2,2.9,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 06:00
ABREA,2026-04-03 06:00:00,PM10,30.8,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 06:00
AKOBA,2026-04-03 06:00:00,O3,15.3,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 06:00
ACHOA,2026-04-03 06:00:00,NO2,19.4,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 06:00
ACHOA,2026-04-03 06:00:00,PM10,31.5,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 06:00
AREPA,2026-04-03 06:00:00,NO2,30.3,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 06:00
AREPA,2026-04-03 06:00:00,PM10,46.5,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 06:00
AHOLA,2026-04-03 06:00:00,PM2_5,21.8,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 06:00
AHOLA,2026-04-03 06:00:00,PM10,33.9,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 06:00
AHOLA,2026-04-03 06:00:00,NO2,40.2,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 06:00
ASUCA,2026-04-03 06:00:00,O3,12.9,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 06:00
ALEGA,2026-04-03 06:00:00,NO2,40.1,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 06:00
ALEGA,2026-04-03 06:00:00,PM10,36.1,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 06:00
ALEGA,2026-04-03 06:00:00,PM2_5,28.5,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 06:00
ABREA,2026-04-03 06:00:00,NO2,36.9,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 06:00
ARIEA,2026-04-03 06:00:00,NO2,28.7,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 06:00
AKOBA,2026-04-03 06:00:00,NO2,37.1,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 06:00
ALERA,2026-04-03 06:00:00,PM10,28.7,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 06:00
APRUA,2026-04-03 06:00:00,NO2,39.6,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 06:00
AKALA,2026-04-03 06:00:00,PM10,18.9,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 06:00
AVRSA,2026-04-03 06:00:00,NO2,27.2,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 06:00
ASTOA,2026-04-03 06:00:00,O3,43.4,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 06:00
ALERA,2026-04-03 06:00:00,O3,28.2,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 06:00
ASUCA,2026-04-03 06:00:00,PM10,36.3,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 06:00
ALERA,2026-04-03 06:00:00,PM2_5,17.2,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 06:00
ALIBA,2026-04-03 06:00:00,PM10,25.9,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 06:00
ALIBA,2026-04-03 06:00:00,PM2_5,28.5,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 06:00
AKALA,2026-04-03 06:00:00,NO2,37.6,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 06:00
ASTOA,2026-04-03 06:00:00,PM10,19.4,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 06:00
ASTOA,2026-04-03 06:00:00,PM2_5,14.4,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 06:00
AVRSA,2026-04-03 06:00:00,PM10,32.4,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 06:00
AHOLA,2026-04-03 07:00:00,PM2_5,24.9,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 07:00
AREPA,2026-04-03 07:00:00,NO2,30.7,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 07:00
ASUCA,2026-04-03 07:00:00,PM10,40.1,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 07:00
ABREA,2026-04-03 07:00:00,NO2,30.6,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 07:00
ABREA,2026-04-03 07:00:00,PM10,36.2,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 07:00
ASTOA,2026-04-03 07:00:00,PM2_5,15.2,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 07:00
AREPA,2026-04-03 07:00:00,PM10,57.2,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 07:00
AHOLA,2026-04-03 07:00:00,PM10,45.2,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 07:00
ASTOA,2026-04-03 07:00:00,PM10,19.0,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 07:00
ACHOA,2026-04-03 07:00:00,NO2,21.5,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 07:00
ACHOA,2026-04-03 07:00:00,PM10,29.3,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-04-03 07:00
ALIBA,2026-04-03 07:00:00,SO2,2.9,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 07:00
ALIBA,2026-04-03 07:00:00,PM2_5,28.1,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 07:00
ALEGA,2026-04-03 07:00:00,NO2,42.2,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 07:00
ALEGA,2026-04-03 07:00:00,PM10,38.0,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 07:00
ALEGA,2026-04-03 07:00:00,PM2_5,28.8,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-04-03 07:00
ALIBA,2026-04-03 07:00:00,PM10,29.6,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 07:00
ALIBA,2026-04-03 07:00:00,O3,26.8,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 07:00
ALIBA,2026-04-03 07:00:00,NO2,16.6,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 07:00
AHOLA,2026-04-03 07:00:00,NO2,40.4,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-04-03 07:00
AKALA,2026-04-03 07:00:00,NO2,37.4,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 07:00
ASUCA,2026-04-03 07:00:00,O3,15.5,ASUCA,Praha 6-Suchdol,praha-lysolaje,14.384639,50.12653,2026-04-03 07:00
AVYNA,2026-04-03 07:00:00,NO2,42.4,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 07:00
AVRSA,2026-04-03 07:00:00,PM10,35.2,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 07:00
AVRSA,2026-04-03 07:00:00,NO2,27.3,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-04-03 07:00
APRUA,2026-04-03 07:00:00,NO2,36.5,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 07:00
AVYNA,2026-04-03 07:00:00,O3,7.4,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 07:00
APRUA,2026-04-03 07:00:00,PM10,45.9,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 07:00
AVYNA,2026-04-03 07:00:00,PM10,50.6,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 07:00
ALERA,2026-04-03 07:00:00,PM2_5,19.2,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 07:00
ARIEA,2026-04-03 07:00:00,SO2,3.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 07:00
ALERA,2026-04-03 07:00:00,PM10,34.1,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 07:00
ALERA,2026-04-03 07:00:00,O3,26.4,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 07:00
AKALA,2026-04-03 07:00:00,PM10,24.7,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-04-03 07:00
AKOBA,2026-04-03 07:00:00,PM10,34.5,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 07:00
ARIEA,2026-04-03 07:00:00,PM2_5,19.5,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 07:00
ARIEA,2026-04-03 07:00:00,PM10,28.8,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 07:00
ARIEA,2026-04-03 07:00:00,O3,25.9,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 07:00
ARIEA,2026-04-03 07:00:00,NO2,27.4,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-04-03 07:00
AKOBA,2026-04-03 07:00:00,O3,16.7,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 07:00
AKOBA,2026-04-03 07:00:00,NO2,37.8,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-04-03 07:00
ASTOA,2026-04-03 07:00:00,O3,43.5,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-04-03 07:00
ALERA,2026-04-03 07:00:00,NO2,31.4,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 07:00
AVYNA,2026-04-03 08:00:00,O3,16.4,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 08:00
AVYNA,2026-04-03 08:00:00,NO2,39.0,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 08:00
AREPA,2026-04-03 08:00:00,PM10,57.6,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 08:00
AVYNA,2026-04-03 08:00:00,PM10,41.9,AVYNA,Praha 9-Vysočany,praha-9,14.503096,50.11108,2026-04-03 08:00
ALERA,2026-04-03 08:00:00,PM10,36.0,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 08:00
APRUA,2026-04-03 08:00:00,NO2,32.4,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 08:00
APRUA,2026-04-03 08:00:00,PM10,40.2,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-04-03 08:00
AREPA,2026-04-03 08:00:00,NO2,31.5,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-04-03 08:00
ALIBA,2026-04-03 08:00:00,O3,33.7,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 08:00
ALIBA,2026-04-03 08:00:00,PM10,32.1,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 08:00
ALIBA,2026-04-03 08:00:00,PM2_5,25.4,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 08:00
ALIBA,2026-04-03 08:00:00,SO2,3.3,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-04-03 08:00
ALERA,2026-04-03 08:00:00,NO2,29.1,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-04-03 08:00
ABREA,2026-04-03 08:00:00,NO2,24.5,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 08:00
ABREA,2026-04-03 08:00:00,PM10,40.4,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-04-03 08:00
